Target_ID,Ground_Truth_Label,Prob_1D,Prob_2D,Delta
467,1,3.5106983e-27,3.8613211e-07,3.8613211e-07
468,1,8.834342e-29,4.434112e-07,4.434112e-07
469,1,7.976997e-28,1.8445284e-06,1.8445284e-06
470,1,6.957671e-06,3.487033e-06,3.470638e-06
471,1,3.7893467e-33,2.5917532e-07,2.5917532e-07
472,1,2.7236994e-30,3.7178106e-07,3.7178106e-07
473,1,3.167771e-27,4.8606347e-07,4.8606347e-07
474,1,5.835498e-27,3.8355967e-07,3.8355967e-07
475,1,3.1105794e-20,1.0609227e-06,1.0609227e-06
476,1,2.6705434e-20,2.8090974e-06,2.8090974e-06
477,1,4.789468e-34,5.12263e-07,5.12263e-07
478,1,8.323154e-30,4.5607817e-07,4.5607817e-07
479,1,1.9303348e-08,2.3512214e-06,2.331918e-06
480,1,8.916537e-31,4.3901e-07,4.3901e-07
481,1,3.0848946e-24,3.3119474e-07,3.3119474e-07
482,1,7.7397587e-32,5.3448235e-07,5.3448235e-07
483,1,5.255297e-38,5.7805073e-07,5.7805073e-07
484,1,2.328792e-27,6.690787e-07,6.690787e-07
485,1,1.6497795e-21,5.034633e-07,5.034633e-07
486,1,1.7410137e-20,5.208995e-07,5.208995e-07
487,1,2.8373445e-32,5.3672255e-07,5.3672255e-07
488,1,7.24916e-28,6.562126e-07,6.562126e-07
489,1,5.077612e-35,4.1899133e-07,4.1899133e-07
490,1,1.6529659e-30,4.631557e-07,4.631557e-07
491,1,1.668239e-29,1.218427e-06,1.218427e-06
492,1,3.070583e-31,1.602713e-07,1.602713e-07
493,1,2.247158e-29,4.3391563e-07,4.3391563e-07
494,1,3.1328243e-27,5.37839e-07,5.37839e-07
495,1,7.0276865e-34,9.841716e-07,9.841716e-07
496,1,2.501327e-28,4.1985135e-07,4.1985135e-07
497,1,1.5931496e-23,7.6455353e-07,7.6455353e-07
498,1,7.737396e-32,5.654341e-07,5.654341e-07
499,1,1.018427e-33,3.1645104e-07,3.1645104e-07
500,1,2.7556018e-26,5.021523e-07,5.021523e-07
501,1,1.2743593e-29,5.9664586e-07,5.9664586e-07
502,1,1.6539247e-30,4.7924374e-07,4.7924374e-07
503,1,3.5554733e-33,7.368054e-07,7.368054e-07
504,1,2.6612496e-34,4.6222152e-07,4.6222152e-07
505,1,1.7453051e-32,3.5939811e-07,3.5939811e-07
506,1,9.561545e-34,8.0146754e-07,8.0146754e-07
507,1,5.0577655e-32,5.506381e-07,5.506381e-07
508,1,2.1377095e-30,3.354684e-07,3.354684e-07
509,1,7.968228e-30,6.141681e-07,6.141681e-07
510,1,3.7939462e-33,6.31598e-07,6.31598e-07
511,1,2.2085765e-27,6.4633605e-07,6.4633605e-07
512,1,4.0937973e-31,6.8290507e-07,6.8290507e-07
513,1,3.017159e-32,4.2608536e-07,4.2608536e-07
514,1,5.264141e-25,8.824783e-07,8.824783e-07
515,1,5.0213605e-30,5.058224e-07,5.058224e-07
516,1,3.77486e-26,4.262996e-07,4.262996e-07
517,1,3.536459e-31,6.023034e-07,6.023034e-07
518,1,2.1516578e-31,5.4115344e-07,5.4115344e-07
519,1,1.0864547e-31,9.57455e-05,9.57455e-05
520,1,8.436651e-19,3.4970927e-07,3.4970927e-07
521,1,6.3160827e-34,2.654037e-07,2.654037e-07
522,1,5.4677473e-32,3.5490524e-07,3.5490524e-07
523,1,4.074126e-28,9.267964e-07,9.267964e-07
524,1,3.1302039e-22,5.264469e-07,5.264469e-07
525,1,6.9188275e-29,4.994072e-07,4.994072e-07
526,1,1.8014513e-30,4.6450035e-07,4.6450035e-07
527,1,1.8767808e-31,6.713643e-07,6.713643e-07
528,1,2.163064e-31,4.4585065e-07,4.4585065e-07
529,1,1.0573839e-29,3.2188686e-07,3.2188686e-07
530,1,3.082833e-33,5.03243e-07,5.03243e-07
531,1,4.7576477e-30,5.4810965e-07,5.4810965e-07
532,1,2.6446695e-29,5.470647e-07,5.470647e-07
533,1,1.6140835e-30,4.8487124e-07,4.8487124e-07
534,1,2.2666615e-26,5.404546e-07,5.404546e-07
535,1,1.8204267e-24,3.271558e-07,3.271558e-07
536,1,3.614481e-34,6.1211153e-07,6.1211153e-07
537,1,1.3253735e-26,7.8866503e-07,7.8866503e-07
538,1,1.496615e-30,1.8038219e-06,1.8038219e-06
539,1,4.175901e-35,2.8039105e-06,2.8039105e-06
540,1,7.9867847e-32,5.1842693e-07,5.1842693e-07
541,1,1.6263279e-29,6.059665e-07,6.059665e-07
542,1,1.1239972e-35,4.775684e-07,4.775684e-07
543,1,2.3782851e-28,7.7156767e-07,7.7156767e-07
544,1,2.6597617e-31,5.847799e-07,5.847799e-07
545,1,5.8798753e-19,3.3114924e-07,3.3114924e-07
546,1,4.968397e-35,1.3798372e-06,1.3798372e-06
547,1,2.0716441e-25,5.789539e-07,5.789539e-07
548,1,1.51296e-27,5.83325e-07,5.83325e-07
549,1,3.7353174e-30,7.9261906e-07,7.9261906e-07
550,1,1.4368214e-32,5.3924776e-07,5.3924776e-07
551,1,1.6996485e-24,8.5122764e-07,8.5122764e-07
552,1,3.757943e-29,4.4033206e-07,4.4033206e-07
553,1,1.1316144e-31,4.866762e-07,4.866762e-07
554,1,5.8469646e-30,2.583459e-07,2.583459e-07
555,1,1.5277768e-28,2.9095806e-06,2.9095806e-06
556,1,3.6899092e-25,5.6188685e-07,5.6188685e-07
557,1,3.6390497e-28,4.9162423e-07,4.9162423e-07
558,1,1.9527886e-22,7.6635513e-07,7.6635513e-07
559,1,3.6621436e-32,3.6808245e-07,3.6808245e-07
560,1,9.3333025e-30,5.9744633e-07,5.9744633e-07
561,1,9.701642e-33,3.063088e-07,3.063088e-07
562,1,1.1609587e-30,7.1362905e-07,7.1362905e-07
563,1,4.5406296e-29,5.672104e-07,5.672104e-07
564,1,1.239148e-30,3.3597874e-07,3.3597874e-07
565,1,6.332514e-26,5.875744e-07,5.875744e-07
566,1,2.0755897e-34,3.7270192e-07,3.7270192e-07
567,1,6.65048e-27,5.6290537e-07,5.6290537e-07
568,1,3.834326e-23,5.9925924e-07,5.9925924e-07
569,1,4.946621e-31,5.1756103e-07,5.1756103e-07
570,1,2.925474e-28,4.794033e-07,4.794033e-07
571,1,1.8981669e-29,4.977055e-07,4.977055e-07
572,1,2.862128e-26,5.293033e-07,5.293033e-07
573,1,3.8677497e-29,4.606426e-07,4.606426e-07
574,1,2.3902913e-35,3.11665e-07,3.11665e-07
575,1,2.1807536e-30,0.000197757,0.000197757
576,1,3.558993e-30,6.972308e-07,6.972308e-07
577,1,9.493612e-27,4.6817246e-07,4.6817246e-07
578,1,8.454125e-31,4.2075885e-07,4.2075885e-07
579,1,3.3038982e-29,5.502192e-07,5.502192e-07
580,1,2.2931647e-30,6.3281636e-06,6.3281636e-06
581,1,8.8822595e-29,6.47864e-07,6.47864e-07
582,1,8.332838e-24,4.640961e-07,4.640961e-07
583,1,8.429942e-30,3.0191302e-07,3.0191302e-07
584,1,5.8042394e-27,1.0382993e-06,1.0382993e-06
585,1,3.665297e-28,3.1094341e-06,3.1094341e-06
586,1,1.5795295e-29,4.9752657e-07,4.9752657e-07
587,1,8.103128e-31,6.528108e-07,6.528108e-07
588,1,3.1312983e-32,3.7366001e-07,3.7366001e-07
589,1,1.6237869e-28,9.495831e-07,9.495831e-07
590,1,3.7165997e-29,4.9566063e-07,4.9566063e-07
591,1,2.207608e-27,5.783695e-07,5.783695e-07
592,1,2.1279898e-27,1.1382869e-05,1.1382869e-05
593,1,2.4493485e-20,3.535354e-07,3.535354e-07
594,1,1.9439901e-28,5.151314e-07,5.151314e-07
595,1,5.5572954e-28,7.0095433e-07,7.0095433e-07
596,1,1.8581937e-32,6.6946734e-07,6.6946734e-07
597,1,1.7630979e-33,4.555283e-07,4.555283e-07
598,1,5.417464e-24,4.9966445e-07,4.9966445e-07
599,1,3.3888502e-28,2.0930145e-06,2.0930145e-06
600,1,9.685224e-33,4.281101e-07,4.281101e-07
601,1,3.7623455e-30,7.8616733e-07,7.8616733e-07
602,1,2.87105e-34,5.489896e-07,5.489896e-07
603,1,5.0895274e-24,5.5605614e-07,5.5605614e-07
604,1,3.2344733e-30,4.479378e-05,4.479378e-05
605,1,1.5356486e-27,4.1919438e-07,4.1919438e-07
606,1,3.5747577e-33,2.3503808e-06,2.3503808e-06
607,1,6.1077806e-28,4.318829e-06,4.318829e-06
608,1,2.5625788e-28,0.00046160852,0.00046160852
609,1,4.1036913e-32,1.0686991e-06,1.0686991e-06
610,1,1.0510213e-31,4.8689157e-07,4.8689157e-07
611,1,1.1582082e-21,7.2224145e-07,7.2224145e-07
612,1,6.7184463e-31,5.5382856e-07,5.5382856e-07
613,1,3.5281722e-23,3.3116926e-06,3.3116926e-06
614,1,3.1624136e-32,4.0520518e-07,4.0520518e-07
615,1,8.829895e-29,6.256384e-07,6.256384e-07
616,1,3.2177433e-26,5.105005e-07,5.105005e-07
617,1,6.475881e-28,6.3768e-07,6.3768e-07
618,1,1.5008273e-31,3.456189e-07,3.456189e-07
619,1,1.2259924e-30,8.2985406e-07,8.2985406e-07
620,1,2.1690045e-32,4.0422486e-07,4.0422486e-07
621,1,6.8053435e-32,4.3108696e-07,4.3108696e-07
622,1,8.040192e-31,6.9971475e-07,6.9971475e-07
623,1,1.05081126e-26,7.673586e-07,7.673586e-07
624,1,4.8008717e-31,6.908002e-07,6.908002e-07
625,1,7.2765924e-27,2.1748633e-06,2.1748633e-06
626,1,3.9827177e-32,4.7381582e-07,4.7381582e-07
627,1,1.1932242e-22,2.644872e-06,2.644872e-06
628,1,2.9035163e-28,4.7492782e-07,4.7492782e-07
629,1,1.9988204e-32,5.7129284e-07,5.7129284e-07
630,1,6.0140394e-18,5.917899e-07,5.917899e-07
631,1,1.2215086e-19,8.215661e-07,8.215661e-07
632,1,1.996694e-25,5.942222e-07,5.942222e-07
633,1,2.1712104e-28,4.1510343e-06,4.1510343e-06
634,1,6.078468e-29,5.3782367e-07,5.3782367e-07
635,1,8.450117e-33,4.009743e-07,4.009743e-07
636,1,2.14956e-29,4.6841544e-07,4.6841544e-07
637,1,2.9358085e-25,5.62209e-07,5.62209e-07
638,1,1.2445578e-23,7.704868e-07,7.704868e-07
639,1,2.7179335e-35,9.2623814e-08,9.2623814e-08
640,1,2.986465e-28,5.8065535e-07,5.8065535e-07
641,1,5.2086047e-27,5.7393703e-07,5.7393703e-07
642,1,1.7949935e-33,6.480989e-07,6.480989e-07
643,1,7.178426e-31,4.6974537e-07,4.6974537e-07
644,1,3.827955e-30,6.0869564e-07,6.0869564e-07
645,1,7.9590466e-32,2.1837982e-06,2.1837982e-06
646,1,6.472372e-29,4.5136866e-07,4.5136866e-07
647,1,8.047454e-34,2.8161787e-06,2.8161787e-06
648,1,8.6013056e-27,6.801552e-07,6.801552e-07
649,1,1.7114064e-30,5.3825823e-07,5.3825823e-07
650,1,8.0673095e-26,6.077386e-07,6.077386e-07
651,1,1.9874662e-35,2.0724435e-06,2.0724435e-06
652,1,1.6163494e-32,5.260244e-07,5.260244e-07
653,1,4.4530585e-30,4.635887e-07,4.635887e-07
654,1,3.4473578e-34,4.096619e-07,4.096619e-07
655,1,7.816189e-32,5.2006067e-07,5.2006067e-07
656,1,7.357999e-23,4.7543443e-07,4.7543443e-07
657,1,1.4568286e-31,6.057752e-07,6.057752e-07
658,1,1.0263063e-31,6.182399e-07,6.182399e-07
659,1,2.0193139e-32,3.78184e-07,3.78184e-07
660,1,4.3390507e-29,6.2585684e-07,6.2585684e-07
661,1,1.3491124e-28,2.886237e-07,2.886237e-07
662,1,5.911632e-34,8.0842864e-07,8.0842864e-07
663,1,1.6897631e-32,6.382008e-07,6.382008e-07
664,1,1.5149742e-28,6.5510466e-07,6.5510466e-07
665,1,1.573874e-31,9.41693e-07,9.41693e-07
666,1,2.5405414e-29,1.2861915e-06,1.2861915e-06
667,1,5.905235e-25,1.8894946e-06,1.8894946e-06
668,1,1.349726e-27,5.842068e-07,5.842068e-07
669,1,1.583397e-28,4.4488866e-07,4.4488866e-07
670,1,3.0630487e-24,2.7127855e-06,2.7127855e-06
671,1,9.237415e-31,2.8540865e-07,2.8540865e-07
672,1,6.082279e-34,4.9539085e-07,4.9539085e-07
673,1,1.4627192e-33,2.8090612e-05,2.8090612e-05
674,1,2.7405343e-28,6.128756e-07,6.128756e-07
675,1,1.4980948e-29,7.004171e-07,7.004171e-07
676,1,6.978286e-28,2.3597602e-06,2.3597602e-06
677,1,2.6619332e-24,4.6957473e-07,4.6957473e-07
678,1,2.7227113e-31,3.272859e-07,3.272859e-07
679,1,4.7975348e-33,3.691807e-07,3.691807e-07
680,1,1.6331648e-31,8.2951624e-07,8.2951624e-07
681,1,3.2761667e-19,1.0309288e-06,1.0309288e-06
682,1,3.2298695e-33,6.172078e-07,6.172078e-07
683,1,5.660048e-23,5.3770975e-07,5.3770975e-07
684,1,2.0481283e-30,4.8636247e-07,4.8636247e-07
685,1,8.6625e-24,3.67299e-07,3.67299e-07
686,1,0.0,1.3197237e-07,1.3197237e-07
687,1,5.6371025e-30,6.843407e-07,6.843407e-07
688,1,6.561569e-29,5.346577e-07,5.346577e-07
689,1,2.2948387e-28,2.0291554e-06,2.0291554e-06
690,1,5.0030815e-30,5.7485573e-07,5.7485573e-07
691,1,3.8483407e-28,9.931086e-07,9.931086e-07
692,1,5.6286927e-33,4.9107716e-06,4.9107716e-06
693,1,3.4205219e-31,6.351715e-07,6.351715e-07
694,1,1.023674e-32,1.9429626e-06,1.9429626e-06
695,1,5.3979667e-33,6.092427e-07,6.092427e-07
696,1,1.242697e-32,6.77888e-07,6.77888e-07
697,1,2.72865e-30,2.2021459e-06,2.2021459e-06
698,1,6.358575e-29,9.138395e-07,9.138395e-07
699,1,9.8461836e-27,3.2284715e-06,3.2284715e-06
700,1,3.3970398e-29,3.998448e-07,3.998448e-07
701,1,1.0339565e-32,1.4441179e-07,1.4441179e-07
702,1,8.324589e-29,3.0559647e-06,3.0559647e-06
703,1,6.5225303e-24,2.879114e-07,2.879114e-07
704,1,1.334256e-26,5.3210925e-07,5.3210925e-07
705,1,4.42397e-30,5.154827e-07,5.154827e-07
706,1,4.9443904e-33,6.5573465e-07,6.5573465e-07
707,1,4.5572644e-32,6.026079e-07,6.026079e-07
708,1,1.3197997e-32,5.904882e-07,5.904882e-07
709,1,1.2535134e-19,7.336866e-07,7.336866e-07
710,1,1.4204995e-31,9.058644e-07,9.058644e-07
711,1,3.908103e-30,4.068586e-07,4.068586e-07
712,1,6.490088e-32,2.8536405e-07,2.8536405e-07
713,1,1.6801625e-30,3.0413757e-06,3.0413757e-06
714,1,4.4406807e-28,6.217816e-07,6.217816e-07
715,1,3.7810955e-36,5.5593046e-07,5.5593046e-07
716,1,1.9333775e-28,2.7237566e-06,2.7237566e-06
717,1,2.6056377e-34,7.265329e-07,7.265329e-07
718,1,2.9217252e-37,5.714471e-07,5.714471e-07
719,1,6.593373e-25,2.921223e-07,2.921223e-07
720,1,6.632333e-29,1.079687e-06,1.079687e-06
721,1,2.3283762e-33,5.7588943e-07,5.7588943e-07
722,1,3.3345513e-30,3.2220785e-07,3.2220785e-07
723,1,5.8478046e-32,6.667015e-07,6.667015e-07
724,1,4.6181276e-26,4.127293e-07,4.127293e-07
725,1,4.1119448e-27,4.3406382e-07,4.3406382e-07
726,1,1.2229653e-30,6.7912913e-07,6.7912913e-07
727,1,6.9814667e-32,3.8542607e-06,3.8542607e-06
728,1,8.213496e-28,5.042341e-07,5.042341e-07
729,1,3.3409465e-28,2.3197144e-07,2.3197144e-07
730,1,6.5527776e-25,4.3872996e-07,4.3872996e-07
731,1,1.5292766e-27,4.8948675e-07,4.8948675e-07
732,1,2.0299628e-33,5.0730176e-07,5.0730176e-07
733,1,2.1575998e-32,4.1119313e-07,4.1119313e-07
734,1,1.2852592e-24,4.283176e-07,4.283176e-07
735,1,2.3319728e-36,4.0094753e-07,4.0094753e-07
736,1,1.8265868e-19,3.5431577e-07,3.5431577e-07
737,1,1.7059231e-24,3.3097697e-06,3.3097697e-06
738,1,7.369143e-33,5.294376e-07,5.294376e-07
739,1,7.687715e-29,1.6477879e-06,1.6477879e-06
740,1,1.5041322e-34,2.1846229e-06,2.1846229e-06
741,1,3.1348522e-22,3.7208187e-07,3.7208187e-07
742,1,6.6376145e-24,6.706118e-07,6.706118e-07
743,1,3.0538502e-27,6.9978415e-07,6.9978415e-07
744,1,1.6563598e-32,5.8427594e-07,5.8427594e-07
745,1,4.3762767e-26,4.956611e-07,4.956611e-07
746,1,1.9617507e-27,5.0059356e-07,5.0059356e-07
747,1,9.253249e-32,1.3969933e-06,1.3969933e-06
748,1,4.252753e-31,3.0017404e-06,3.0017404e-06
749,1,6.766198e-27,6.771179e-07,6.771179e-07
750,1,1.4850283e-33,2.5101235e-06,2.5101235e-06
751,1,1.3965516e-32,4.3248792e-06,4.3248792e-06
752,1,7.146616e-33,4.972164e-07,4.972164e-07
753,1,9.869027e-31,5.9566105e-07,5.9566105e-07
754,1,1.16444094e-29,4.32539e-07,4.32539e-07
755,1,1.2881639e-26,5.756852e-07,5.756852e-07
756,1,3.4824365e-34,5.248422e-07,5.248422e-07
757,1,1.1654402e-30,3.5206241e-07,3.5206241e-07
758,1,3.003274e-26,5.883847e-07,5.883847e-07
759,1,1.1411577e-27,5.0213885e-07,5.0213885e-07
760,1,1.2483563e-31,3.3390947e-07,3.3390947e-07
761,1,1.1336983e-36,5.170696e-07,5.170696e-07
762,1,4.2793564e-25,4.3661464e-07,4.3661464e-07
763,1,8.473636e-29,4.2034492e-07,4.2034492e-07
764,1,3.2349148e-17,8.6617106e-08,8.6617106e-08
765,1,3.7836022e-31,3.920789e-07,3.920789e-07
766,1,4.1539558e-29,7.8467826e-07,7.8467826e-07
767,1,2.880292e-30,6.512289e-07,6.512289e-07
768,1,3.308172e-30,5.773434e-07,5.773434e-07
769,1,2.224027e-31,8.454657e-07,8.454657e-07
770,1,3.0163206e-31,1.1789641e-06,1.1789641e-06
771,1,2.3716045e-31,8.360023e-07,8.360023e-07
772,1,9.448811e-35,3.0120923e-06,3.0120923e-06
773,1,1.4971176e-30,8.571238e-07,8.571238e-07
774,1,3.708455e-30,1.8750659e-06,1.8750659e-06
775,1,3.0780723e-27,3.0807098e-07,3.0807098e-07
776,1,2.974451e-26,5.734971e-07,5.734971e-07
777,1,1.8140432e-30,4.2141176e-07,4.2141176e-07
778,1,9.3891557e-23,2.119818e-06,2.119818e-06
779,1,6.085516e-24,4.5595598e-07,4.5595598e-07
780,1,5.5857874e-31,5.613352e-07,5.613352e-07
781,1,4.210617e-25,7.602043e-07,7.602043e-07
782,1,7.102323e-24,3.0300562e-06,3.0300562e-06
783,1,4.8309897e-28,6.1091544e-07,6.1091544e-07
784,1,1.7424312e-32,3.9239615e-07,3.9239615e-07
785,1,1.9791129e-28,6.1973146e-06,6.1973146e-06
786,1,3.0043816e-28,5.464927e-07,5.464927e-07
787,1,5.6754093e-34,1.7423255e-06,1.7423255e-06
788,1,2.9976492e-29,6.283807e-07,6.283807e-07
789,1,1.1034804e-29,7.58433e-07,7.58433e-07
790,1,1.6914703e-27,4.0861195e-07,4.0861195e-07
791,1,7.0767393e-31,3.7120859e-07,3.7120859e-07
792,1,5.0002025e-29,6.25549e-07,6.25549e-07
793,1,7.391537e-30,4.7464434e-07,4.7464434e-07
794,1,7.1153885e-33,2.456536e-07,2.456536e-07
795,1,9.4549924e-32,6.568512e-07,6.568512e-07
796,1,3.4715886e-32,3.5234285e-07,3.5234285e-07
797,1,1.6396622e-25,2.4154135e-06,2.4154135e-06
798,1,1.9971285e-32,2.92904e-07,2.92904e-07
799,1,1.0068645e-27,3.8013295e-07,3.8013295e-07
800,1,3.474762e-36,7.272275e-07,7.272275e-07
801,1,4.2097706e-30,4.50302e-07,4.50302e-07
802,1,2.552601e-26,5.8279903e-07,5.8279903e-07
803,1,6.2924676e-34,5.29959e-07,5.29959e-07
804,1,2.6784062e-37,6.987952e-07,6.987952e-07
805,1,5.9618094e-29,3.2153669e-06,3.2153669e-06
806,1,1.1446069e-34,2.597622e-07,2.597622e-07
807,1,5.4117105e-36,3.545713e-07,3.545713e-07
808,1,1.1071817e-31,1.802816e-06,1.802816e-06
809,1,8.229191e-25,4.985259e-07,4.985259e-07
810,1,5.9319214e-25,3.3091005e-06,3.3091005e-06
811,1,9.2354753e-32,2.7551853e-06,2.7551853e-06
812,1,6.176579e-33,3.2487976e-06,3.2487976e-06
813,1,2.2601286e-30,3.3747872e-07,3.3747872e-07
814,1,4.341266e-31,1.3857291e-06,1.3857291e-06
815,1,1.8054057e-31,5.392e-07,5.392e-07
816,1,1.6654271e-31,7.887387e-07,7.887387e-07
817,1,4.622694e-33,6.0527515e-07,6.0527515e-07
818,1,1.1923643e-29,3.2398324e-07,3.2398324e-07
819,1,2.2185535e-31,8.2608835e-07,8.2608835e-07
820,1,6.269285e-23,4.219209e-07,4.219209e-07
821,1,9.035053e-28,2.7326105e-06,2.7326105e-06
822,1,1.692111e-32,4.302056e-07,4.302056e-07
823,1,4.119127e-23,5.506287e-07,5.506287e-07
824,1,3.0840934e-32,4.2132137e-07,4.2132137e-07
825,1,2.098021e-28,2.8286004e-06,2.8286004e-06
826,1,2.8041967e-29,6.8354694e-07,6.8354694e-07
827,1,3.2388334e-29,2.599964e-06,2.599964e-06
828,1,5.817501e-32,7.311747e-07,7.311747e-07
829,1,1.1100416e-36,4.3548766e-07,4.3548766e-07
830,1,1.7534118e-26,2.3284403e-07,2.3284403e-07
831,1,2.3204164e-31,4.6665517e-07,4.6665517e-07
832,1,6.039329e-32,3.0151364e-07,3.0151364e-07
833,1,9.68968e-29,5.449002e-07,5.449002e-07
834,1,5.1868464e-30,5.6454184e-07,5.6454184e-07
835,1,3.3710274e-30,4.3850577e-07,4.3850577e-07
836,1,5.5806778e-24,2.2562197e-06,2.2562197e-06
837,1,3.924979e-26,5.006833e-07,5.006833e-07
838,1,3.2943773e-33,3.3616475e-06,3.3616475e-06
839,1,2.5044444e-24,1.3330267e-06,1.3330267e-06
840,1,1.1571677e-33,3.623479e-06,3.623479e-06
841,1,2.0163821e-31,2.652347e-07,2.652347e-07
842,1,1.52803455e-27,2.2784076e-07,2.2784076e-07
843,1,7.996942e-31,6.0553555e-07,6.0553555e-07
844,1,4.3295972e-27,5.284015e-07,5.284015e-07
845,1,2.0652657e-28,4.9371647e-07,4.9371647e-07
846,1,3.5831364e-35,6.575332e-07,6.575332e-07
847,1,2.633803e-32,2.2496001e-06,2.2496001e-06
848,1,2.7841877e-30,7.04386e-07,7.04386e-07
849,1,2.122295e-31,4.4212797e-07,4.4212797e-07
850,1,2.5075005e-34,2.7819533e-07,2.7819533e-07
851,1,5.816081e-32,6.157274e-07,6.157274e-07
852,1,4.980454e-32,2.1508297e-06,2.1508297e-06
853,1,1.1168312e-25,3.1957832e-06,3.1957832e-06
854,1,3.2777693e-32,5.530395e-07,5.530395e-07
855,1,3.9157257e-24,4.317321e-07,4.317321e-07
856,1,5.045173e-28,7.3881074e-07,7.3881074e-07
857,1,2.2225775e-30,5.4769947e-07,5.4769947e-07
858,1,3.205056e-31,5.238137e-07,5.238137e-07
859,1,7.6152055e-31,2.067723e-06,2.067723e-06
860,1,9.587235e-31,5.1920625e-07,5.1920625e-07
861,1,2.3417787e-29,6.4017087e-07,6.4017087e-07
862,1,1.13725855e-29,3.301882e-06,3.301882e-06
863,1,1.293085e-29,8.408406e-08,8.408406e-08
864,1,1.6304894e-22,8.707843e-07,8.707843e-07
865,1,7.019225e-25,4.886961e-07,4.886961e-07
866,1,2.253115e-29,2.4978664e-05,2.4978664e-05
867,1,8.926607e-24,2.9117932e-06,2.9117932e-06
868,1,1.1592039e-34,4.8800774e-07,4.8800774e-07
869,1,3.2244705e-30,5.7551716e-07,5.7551716e-07
870,1,1.0361632e-33,1.0054639e-06,1.0054639e-06
871,1,2.565579e-30,4.414311e-07,4.414311e-07
872,1,1.2828098e-32,2.2263027e-06,2.2263027e-06
873,1,5.6964633e-30,6.640213e-07,6.640213e-07
874,1,1.0523966e-32,4.6119823e-07,4.6119823e-07
875,1,3.095165e-29,5.7203044e-07,5.7203044e-07
876,1,6.1864284e-28,6.9768777e-07,6.9768777e-07
877,1,3.402948e-33,4.1551993e-07,4.1551993e-07
878,1,1.5810521e-32,5.1412576e-07,5.1412576e-07
879,1,1.2144473e-32,4.8678197e-07,4.8678197e-07
880,1,3.08246e-31,3.276041e-07,3.276041e-07
881,1,1.7124564e-31,6.4847296e-07,6.4847296e-07
882,1,7.6786463e-25,2.581757e-07,2.581757e-07
883,1,9.984979e-31,8.566841e-07,8.566841e-07
884,1,2.1324803e-30,6.138565e-07,6.138565e-07
885,1,3.113568e-29,5.133371e-05,5.133371e-05
886,1,1.1550647e-32,7.151197e-07,7.151197e-07
887,1,7.5921236e-22,6.26184e-07,6.26184e-07
888,1,2.4425494e-32,3.5610373e-07,3.5610373e-07
889,1,1.376393e-28,4.1323264e-07,4.1323264e-07
890,1,9.658806e-26,6.6322383e-07,6.6322383e-07
891,1,9.7888316e-30,3.1617426e-06,3.1617426e-06
892,1,1.7763851e-31,4.944208e-07,4.944208e-07
893,1,1.7183737e-29,4.6971178e-07,4.6971178e-07
894,1,4.906201e-30,8.8844007e-07,8.8844007e-07
895,1,2.2946e-30,7.64138e-07,7.64138e-07
896,1,6.065881e-32,1.5975312e-06,1.5975312e-06
897,1,1.8979727e-28,5.3543994e-07,5.3543994e-07
898,1,1.6753267e-26,4.6732222e-07,4.6732222e-07
899,1,1.4049054e-29,6.7382354e-07,6.7382354e-07
900,1,3.9115724e-33,6.4026e-07,6.4026e-07
901,1,9.4550495e-27,4.1413924e-07,4.1413924e-07
902,1,2.94041e-29,4.903015e-07,4.903015e-07
903,1,7.0560594e-32,4.4426497e-07,4.4426497e-07
904,1,1.0246641e-22,4.2307812e-07,4.2307812e-07
905,1,3.6020352e-28,6.731838e-07,6.731838e-07
906,1,4.704399e-34,5.753833e-07,5.753833e-07
907,1,2.2632227e-26,6.598347e-07,6.598347e-07
908,1,6.095546e-33,1.8094405e-06,1.8094405e-06
909,1,1.698353e-38,4.767907e-07,4.767907e-07
910,1,1.3262886e-34,5.1238374e-07,5.1238374e-07
911,1,2.5502207e-30,5.33055e-07,5.33055e-07
912,1,1.0142616e-28,5.921868e-07,5.921868e-07
913,1,1.2660113e-28,7.6013396e-07,7.6013396e-07
914,1,2.8706133e-25,3.1694395e-07,3.1694395e-07
915,1,5.9122765e-30,3.942634e-07,3.942634e-07
916,1,5.356085e-31,4.624217e-07,4.624217e-07
917,1,1.1978623e-29,1.834499e-06,1.834499e-06
918,1,3.1163244e-29,1.0137402e-06,1.0137402e-06
919,1,1.9114039e-31,3.735118e-07,3.735118e-07
920,1,2.484952e-34,4.4493572e-07,4.4493572e-07
921,1,8.944278e-29,6.590203e-07,6.590203e-07
922,1,7.1857688e-31,7.03251e-07,7.03251e-07
923,1,5.0183466e-33,9.313941e-07,9.313941e-07
924,1,1.9168863e-25,2.349639e-06,2.349639e-06
925,1,4.2919823e-30,6.9228935e-07,6.9228935e-07
926,1,1.6839236e-28,5.980381e-07,5.980381e-07
927,1,4.628469e-12,3.459503e-07,3.4594567e-07
928,1,1.5470587e-30,4.358853e-07,4.358853e-07
929,1,8.3233823e-29,5.6512573e-07,5.6512573e-07
930,1,8.464634e-33,4.5321997e-07,4.5321997e-07
931,1,4.0974077e-30,4.2666764e-07,4.2666764e-07
932,1,2.7997778e-32,4.77237e-07,4.77237e-07
933,1,1.9383896e-30,5.554095e-07,5.554095e-07
934,1,5.631808e-32,5.5593677e-07,5.5593677e-07
935,1,2.4136218e-33,5.7473454e-07,5.7473454e-07
