# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Feb 15 18:43:26 2026
#
# User preference: *
#
# CONSTRAINT:  where (koi_disposition like '%false%')
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
6267425,K00848.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,3.166465862,2.2220000e-06,-2.2220000e-06,172.0026270,5.860000e-04,-5.860000e-04,1.2660,6.9240,-0.1020,2.93810,0.03270,-0.03270,4.3572e+03,4.440e+01,-4.440e+01,26.82,2.480e+00,-2.740e+00,954.0,,,196.31,67.72,-54.73,122.10,1,q1_q17_dr25_tce,4968.00,151.00,-136.00,4.575,0.072,-0.044,0.7040,0.0650,-0.0720,284.869290,41.679192,15.999
6675056,K00859.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,10.443319910,2.2870000e-05,-2.2870000e-05,175.4046000,1.850000e-03,-1.850000e-03,0.2300,0.7990,-0.2300,2.74300,0.50500,-0.50500,1.1598e+03,6.420e+01,-6.420e+01,2.66,2.000e-01,-2.700e-01,667.0,,,46.94,13.93,-12.92,51.70,1,q1_q17_dr25_tce,4947.00,148.00,-133.00,4.516,0.077,-0.056,0.8020,0.0590,-0.0810,286.243560,42.148811,15.546
6756669,K00862.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,5.851520671,3.3100000e-07,-3.3100000e-07,173.8228336,4.480000e-05,-4.480000e-05,0.2110,0.0200,-0.0410,3.11058,0.00627,-0.00627,3.3004e+04,2.610e+01,-2.610e+01,14.62,2.920e+00,-1.580e+00,901.0,,,155.89,96.85,-46.15,1630.40,1,q1_q17_dr25_tce,5532.00,167.00,-167.00,4.530,0.070,-0.130,0.8060,0.1610,-0.0870,284.087310,42.233231,15.330
6862603,K00866.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,2.861159894,3.0590000e-06,-3.0590000e-06,171.6481060,8.800000e-04,-8.800000e-04,0.9650,0.1300,-0.0430,1.88320,0.08780,-0.08780,1.0143e+03,2.860e+01,-2.860e+01,4.37,1.380e+00,-4.600e-01,1355.0,,,797.10,768.91,-244.21,58.30,1,q1_q17_dr25_tce,6126.00,193.00,-214.00,4.458,0.052,-0.208,1.0210,0.3240,-0.1080,291.671720,42.343109,15.618
11869052,K00120.01,,FALSE POSITIVE,FALSE POSITIVE,0.5730,0,1,0,0,20.545237500,1.4280000e-04,-1.4280000e-04,137.9139400,3.580000e-03,-3.580000e-03,0.9500,0.0070,-0.6680,2.51700,0.09470,-0.09470,2.1850e+02,1.400e+01,-1.400e+01,2.41,5.600e-01,-6.300e-01,742.0,,,71.57,60.96,-38.29,18.50,1,q1_q17_dr25_tce,5670.00,280.00,-229.00,4.206,0.241,-0.130,1.2640,0.2980,-0.3280,294.401920,50.172089,12.003
7270230,K00876.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,6.998099523,2.3560000e-06,-2.3560000e-06,171.8989130,2.670000e-04,-2.670000e-04,7.3610,46.9900,-1.3510,2.04880,0.01420,-0.01420,2.0285e+04,1.280e+02,-1.280e+02,588.66,1.285e+02,-4.616e+01,853.0,,,125.22,81.62,-29.93,192.30,1,q1_q17_dr25_tce,5612.00,152.00,-152.00,4.566,0.038,-0.152,0.8290,0.1810,-0.0650,287.884120,42.832439,15.877
3247396,K00121.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,8.811102200,1.6420000e-05,-1.6420000e-05,136.4568000,1.510000e-03,-1.510000e-03,1.2230,11.0800,-0.2150,5.06830,0.07710,-0.07710,4.0110e+02,6.100e+00,-6.100e+00,63.66,8.980e+00,-1.795e+01,1399.0,,,904.92,371.14,-471.54,76.80,1,q1_q17_dr25_tce,6200.00,125.00,-113.00,3.800,0.225,-0.075,2.4040,0.3390,-0.6780,294.460880,38.383461,12.759
7708215,K00894.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,7.942617600,2.4190000e-05,-2.4190000e-05,174.5256300,2.580000e-03,-2.580000e-03,0.9420,0.0070,-0.0080,6.70300,0.17300,-0.17300,1.5907e+03,4.040e+01,-4.040e+01,4.68,1.460e+00,-4.800e-01,878.0,,,140.57,128.66,-41.84,60.40,1,q1_q17_dr25_tce,5811.00,157.00,-192.00,4.521,0.039,-0.221,0.9260,0.2890,-0.0960,299.001430,43.399632,15.260
7377033,K00882.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,1.956811408,1.0590000e-06,-1.0590000e-06,170.6942080,4.300000e-04,-4.300000e-04,1.0910,11.8300,-0.0230,2.19580,0.02570,-0.02570,2.4905e+04,2.440e+02,-2.440e+02,21.58,1.330e+00,-1.470e+00,1109.0,,,357.16,100.66,-82.23,125.40,1,q1_q17_dr25_tce,5209.00,171.00,-155.00,4.657,0.063,-0.032,0.6030,0.0370,-0.0410,295.835360,42.943062,15.533
7552344,K00888.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,1.000747038,2.9100000e-07,-2.9100000e-07,169.9742290,2.250000e-04,-2.250000e-04,0.9080,0.0050,-0.6350,0.99670,0.03880,-0.03880,1.8235e+03,1.690e+01,-1.690e+01,4.14,7.500e-01,-5.700e-01,1620.0,,,1635.20,958.96,-568.34,147.40,1,q1_q17_dr25_tce,5472.00,179.00,-179.00,4.499,0.117,-0.130,0.7900,0.1430,-0.1080,297.975130,43.164909,15.419
7767559,K00895.01,,FALSE POSITIVE,FALSE POSITIVE,0.2280,0,1,0,0,4.409409243,5.8310000e-06,-5.8310000e-06,171.8943300,1.050000e-03,-1.050000e-03,0.0280,0.2690,-0.0280,3.86360,0.04680,-0.04680,1.2861e+04,1.740e+02,-1.740e+02,10.95,3.050e+00,-2.030e+00,1101.0,,,347.06,298.88,-143.45,85.80,1,q1_q17_dr25_tce,5600.00,186.00,-169.00,4.368,0.185,-0.204,0.9750,0.2710,-0.1810,296.410190,43.455391,15.403
8180063,K00905.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,5.795063956,5.0320000e-06,-5.0320000e-06,172.6974670,6.900000e-04,-6.900000e-04,0.9490,0.0050,-0.0040,3.24960,0.05130,-0.05130,1.6929e+03,2.650e+01,-2.650e+01,4.33,9.800e-01,-3.900e-01,950.0,,,192.74,128.89,-49.49,119.40,1,q1_q17_dr25_tce,5865.00,158.00,-158.00,4.563,0.038,-0.152,0.8270,0.1860,-0.0740,296.507540,44.036072,15.289
8256049,K00909.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,16.371986610,2.8180000e-05,-2.8180000e-05,172.7592600,1.380000e-03,-1.380000e-03,9.3030,65.7500,-6.5940,3.84490,0.06540,-0.06540,4.1476e+03,8.400e+01,-8.400e+01,540.37,3.925e+01,-5.842e+01,438.0,,,8.71,2.56,-2.57,54.50,1,q1_q17_dr25_tce,4187.00,125.00,-125.00,4.656,0.056,-0.024,0.5920,0.0430,-0.0640,298.678620,44.175499,15.654
9159275,K00930.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,3.044770796,4.4620000e-06,-4.4620000e-06,172.0191600,1.150000e-03,-1.150000e-03,1.2520,0.3690,-0.1080,10.01340,0.06630,-0.06630,1.6950e+03,1.010e+01,-1.010e+01,24.54,4.890e+00,-1.960e+00,1076.0,,,317.36,196.04,-79.26,203.50,1,q1_q17_dr25_tce,5525.00,165.00,-165.00,4.603,0.032,-0.120,0.7530,0.1500,-0.0600,293.684940,45.516830,15.621
9166870,K00932.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,3.855599139,4.0030000e-06,-4.0030000e-06,170.6795700,8.630000e-04,-8.630000e-04,0.8640,0.0140,-0.5990,3.18300,0.06160,-0.06160,1.0309e+03,1.320e+01,-1.320e+01,3.57,1.000e+00,-3.300e-01,1158.0,,,425.74,349.36,-120.92,90.10,1,q1_q17_dr25_tce,5936.00,164.00,-205.00,4.501,0.046,-0.196,0.9650,0.2680,-0.0890,296.395420,45.569920,15.054
8605074,K00915.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,37.601661282,5.7900000e-06,-5.7900000e-06,194.7133830,1.230000e-04,-1.230000e-04,0.4080,0.0040,-0.0050,8.30604,0.00855,-0.00855,5.9130e+04,4.370e+01,-4.370e+01,27.22,8.220e+00,-4.420e+00,606.0,,,31.86,28.15,-12.30,1667.30,1,q1_q17_dr25_tce,6140.00,164.00,-201.00,4.354,0.124,-0.201,1.0960,0.3310,-0.1780,282.306030,44.714661,15.505
8655354,K00917.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,6.719690890,1.3940000e-05,-1.3940000e-05,173.3577600,1.670000e-03,-1.670000e-03,0.9850,22.4500,-0.0290,3.02310,0.08790,-0.08790,9.6970e+02,2.620e+01,-2.620e+01,4.37,1.060e+00,-5.700e-01,952.0,,,194.18,143.01,-64.13,45.40,1,q1_q17_dr25_tce,5931.00,177.00,-177.00,4.479,0.094,-0.175,0.8660,0.2100,-0.1130,301.049560,44.706299,15.172
8686150,K00919.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,51.425985780,1.2790000e-05,-1.2790000e-05,173.5359330,1.960000e-04,-1.960000e-04,0.2030,0.0080,-0.0110,16.94220,0.01480,-0.01480,6.6068e+04,4.310e+01,-4.310e+01,29.66,9.260e+00,-3.310e+00,549.0,,,21.40,19.69,-6.95,1843.80,1,q1_q17_dr25_tce,6257.00,173.00,-239.00,4.410,0.054,-0.216,1.1470,0.3580,-0.1280,290.638980,44.806789,15.631
5897826,K00126.01,Kepler-469 b,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,33.803643660,2.2780000e-05,-2.2780000e-05,202.2597310,5.440000e-04,-5.440000e-04,0.0230,0.0880,-0.0230,11.48130,0.01870,-0.01870,1.3494e+04,2.660e+01,-2.660e+01,20.70,3.240e+00,-4.860e+00,745.0,,,72.71,32.55,-33.45,529.90,1,q1_q17_dr25_tce,5855.00,117.00,-117.00,3.999,0.196,-0.084,1.7960,0.2810,-0.4220,297.475860,41.114288,13.109
9016295,K00925.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,19.974485239,1.7500000e-06,-1.7500000e-06,171.6300909,7.080000e-05,-7.080000e-05,0.8860,0.0070,-0.0080,4.23479,0.00624,-0.00624,4.0293e+04,4.430e+01,-4.430e+01,26.56,8.310e+00,-2.770e+00,700.0,,,56.84,52.57,-17.31,1398.80,1,q1_q17_dr25_tce,6108.00,171.00,-214.00,4.471,0.052,-0.221,0.9970,0.3120,-0.1040,289.727480,45.367661,15.217
9097120,K00927.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,23.899634407,4.7910000e-06,-4.7910000e-06,188.9827970,1.600000e-04,-1.600000e-04,1.2450,0.1040,-0.0880,3.81881,0.00835,-0.00835,2.0953e+04,4.380e+01,-4.380e+01,44.04,1.388e+01,-4.620e+00,652.0,,,42.80,39.62,-13.23,547.80,1,q1_q17_dr25_tce,6192.00,169.00,-225.00,4.503,0.052,-0.208,0.9240,0.2910,-0.0970,294.717680,45.485760,15.453
9171801,K00933.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,3.187067566,8.7990000e-06,-8.7990000e-06,171.6497600,2.170000e-03,-2.170000e-03,1.2340,16.2200,-0.2160,3.11900,0.12400,-0.12400,1.0374e+03,3.450e+01,-3.450e+01,23.88,5.100e+00,-2.350e+00,1079.0,,,319.76,222.81,-92.63,37.20,1,q1_q17_dr25_tce,5450.00,197.00,-180.00,4.552,0.045,-0.135,0.8110,0.1730,-0.0800,297.788480,45.565418,15.653
9904059,K00145.01,,FALSE POSITIVE,FALSE POSITIVE,1.0000,0,1,0,0,102.964195200,5.7660000e-04,-5.7660000e-04,158.0747300,3.770000e-03,-3.770000e-03,0.9220,0.0050,-0.0070,15.73500,0.26300,-0.26300,1.8967e+03,2.730e+01,-2.730e+01,39.00,1.100e+00,-9.390e+00,797.0,,,95.40,8.70,-47.04,86.10,1,q1_q17_dr25_tce,5047.00,40.00,-160.00,3.066,0.033,-0.027,7.1190,0.2010,-1.7130,296.817720,46.781509,13.608
10485069,K01171.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,1,0.445277068,1.4340000e-06,-1.4340000e-06,133.5231200,2.520000e-03,-2.520000e-03,1.2962,0.1082,-0.2590,3.53900,0.27600,-0.27600,1.8670e+02,7.800e+00,-7.800e+00,35.74,1.408e+01,-3.490e+00,2562.0,,,10177.11,11671.33,-2940.16,28.90,1,q1_q17_dr24_tce,6167.00,156.00,-205.00,4.444,0.045,-0.264,1.0640,0.4190,-0.1040,297.103490,47.643570,15.343
3233043,K00966.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,0.379463865,2.8000000e-08,-2.8000000e-08,170.2480164,6.010000e-05,-6.010000e-05,1.2460,0.6320,-0.0640,0.86896,0.00507,-0.00507,1.9733e+03,5.800e+00,-5.800e+00,59.56,3.457e+01,-3.805e+01,3000.0,,,19256.81,34212.39,-17030.52,458.60,1,q1_q17_dr25_tce,5075.00,136.00,-151.00,3.892,0.707,-0.303,1.7830,1.0350,-1.1390,290.911190,38.335579,13.787
6579806,K00967.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,9.880479780,1.5530000e-06,-1.5530000e-06,173.6086720,1.270000e-04,-1.270000e-04,1.0200,0.2370,-0.0410,2.78458,0.00644,-0.00644,1.8541e+04,3.660e+01,-3.660e+01,23.60,7.060e+00,-2.340e+00,860.0,,,129.45,113.32,-37.50,534.50,1,q1_q17_dr25_tce,6113.00,164.00,-200.00,4.512,0.052,-0.208,0.9170,0.2740,-0.0910,281.669160,42.038639,15.212
3560301,K00968.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,4.648415600,7.8450000e-05,-7.8450000e-05,261.0939500,7.770000e-03,-7.770000e-03,0.9680,0.0170,-0.0310,38.19390,0.00000,0.00000,1.2840e+02,2.400e+00,-2.400e+00,5.06,5.200e-01,-2.100e+00,2259.0,,,6152.88,2089.66,-4314.89,91.70,1,q1_q17_dr25_tce,6980.00,167.00,-230.00,3.577,0.352,-0.088,3.4820,0.3620,-1.4470,295.266820,38.611240,10.963
4044005,K00969.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,17.512014768,3.2160000e-06,-3.2160000e-06,174.2825920,1.430000e-04,-1.430000e-04,0.9940,0.2430,-0.0070,1.82480,0.00727,-0.00727,4.5117e+03,1.390e+01,-1.390e+01,13.66,4.260e+00,-2.300e+00,804.0,,,98.77,93.77,-40.37,322.30,1,q1_q17_dr25_tce,6224.00,197.00,-241.00,4.330,0.144,-0.192,1.1320,0.3530,-0.1900,287.616330,39.127239,12.336
5802246,K01044.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,0.525154153,3.0800000e-07,-3.0800000e-07,133.7443590,5.040000e-04,-5.040000e-04,1.2260,0.4830,-0.1670,2.14410,0.02970,-0.02970,7.4750e+02,8.100e+00,-8.100e+00,23.61,5.280e+00,-2.850e+00,2073.0,,,4391.51,3014.22,-1350.21,116.10,1,q1_q17_dr25_tce,5582.00,169.00,-152.00,4.497,0.081,-0.150,0.8460,0.1890,-0.1020,295.098660,41.007038,15.058
6066403,K01045.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,1.303861044,1.1920000e-06,-1.1920000e-06,134.2120590,7.810000e-04,-7.810000e-04,1.2580,0.3340,-0.1780,4.05410,0.03790,-0.03790,5.9820e+02,5.100e+00,-5.100e+00,27.85,7.530e+00,-3.250e+00,1610.0,,,1595.19,1268.41,-478.56,140.60,1,q1_q17_dr25_tce,5758.00,155.00,-155.00,4.475,0.078,-0.182,0.9020,0.2440,-0.1050,298.135890,41.332062,13.555
6209637,K01046.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,0.734524960,,,133.4310800,,,,,,6.70000,,,,,,,,,,,,,,,,,,,,,,,,,,,293.287990,41.560455,13.220
5988031,K01047.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,2.555491760,3.0520000e-05,-3.0520000e-05,134.5007800,8.870000e-03,-8.870000e-03,1.2280,0.6110,-0.1070,9.08300,0.50700,-0.50700,1.1380e+02,5.600e+00,-5.600e+00,23.35,7.020e+00,-2.340e+00,1312.0,,,701.68,619.43,-198.24,24.30,1,q1_q17_dr25_tce,5948.00,161.00,-178.00,4.508,0.050,-0.200,0.9010,0.2710,-0.0900,298.773250,41.214729,14.554
7684873,K00014.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,2.947376671,3.2280000e-06,-3.2280000e-06,171.5229780,8.830000e-04,-8.830000e-04,2.6410,10.9900,-0.7070,2.09110,0.04370,-0.04370,4.3320e+02,8.500e+00,-8.500e+00,403.59,8.599e+01,-1.050e+02,2404.0,,,7903.84,5082.12,-4259.41,62.30,1,q1_q17_dr25_tce,8090.00,226.00,-340.00,4.002,0.198,-0.132,2.2340,0.4760,-0.5810,292.611940,43.305141,10.470
2851100,K01104.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,0.890110752,2.2120000e-06,-2.2120000e-06,133.2647000,1.960000e-03,-1.960000e-03,0.2160,0.2510,-0.2160,0.87740,0.09420,-0.09420,3.2150e+02,2.380e+01,-2.380e+01,1.25,1.200e-01,-7.000e-02,1372.0,,,838.42,282.72,-175.25,19.60,1,q1_q17_dr25_tce,4768.00,143.00,-129.00,4.628,0.020,-0.060,0.7110,0.0640,-0.0430,291.170680,38.008591,15.723
3130300,K01105.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,5.765733960,2.5840000e-05,-2.5840000e-05,133.3094100,3.390000e-03,-3.390000e-03,0.7080,0.2250,-0.4970,2.92400,0.12200,-0.12200,2.4800e+02,1.320e+01,-1.320e+01,7.47,8.900e-01,-2.500e+00,1964.0,,,3518.78,1136.62,-2053.98,22.20,1,q1_q17_dr25_tce,5772.00,78.00,-86.00,3.364,0.256,-0.080,4.4340,0.5310,-1.4860,294.525570,38.204632,14.313
3228959,K01107.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0,0.730945890,2.4970000e-06,-2.4970000e-06,133.6887600,2.940000e-03,-2.940000e-03,1.1690,0.1110,-0.1780,4.32000,0.20000,-0.20000,2.5020e+02,8.300e+00,-8.300e+00,17.12,5.060e+00,-1.600e+00,1922.0,,,3248.17,2815.61,-909.69,37.50,1,q1_q17_dr25_tce,5901.00,158.00,-193.00,4.553,0.036,-0.204,0.8480,0.2510,-0.0790,289.796200,38.351181,15.401
10341913,K01172.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1,0.933749106,1.1960000e-06,-1.1960000e-06,134.3183100,1.170000e-03,-1.170000e-03,0.7360,0.3570,-0.2260,4.25600,0.79600,-0.79600,1.8620e+02,1.280e+01,-1.280e+01,3.22,6.100e-01,-1.050e+00,2863.0,,,15822.49,9139.53,-9373.75,136.30,1,q1_q17_dr25_tce,6215.00,171.00,-171.00,3.849,0.293,-0.098,2.1880,0.4150,-0.7110,292.775880,47.461689,13.079
10480921,K01173.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,2.037440623,9.6760000e-06,-9.6760000e-06,133.5996200,3.900000e-03,-3.900000e-03,0.7150,0.2190,-0.4760,3.44200,0.12700,-0.12700,1.1860e+02,5.200e+00,-5.200e+00,1.19,3.600e-01,-1.600e-01,1572.0,,,1448.05,1305.68,-494.54,27.00,1,q1_q17_dr25_tce,6253.00,169.00,-207.00,4.415,0.087,-0.203,1.0150,0.3120,-0.1340,295.795260,47.663960,14.187
11673674,K00133.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,4.618767792,2.7370000e-06,-2.7370000e-06,133.3865350,4.850000e-04,-4.850000e-04,0.7660,0.0120,-0.0190,5.99570,0.04610,-0.04610,4.3991e+03,1.840e+01,-1.840e+01,7.48,2.170e+00,-1.170e+00,1170.0,,,442.78,377.78,-163.58,270.10,1,q1_q17_dr25_tce,6013.00,163.00,-181.00,4.381,0.128,-0.192,1.0330,0.3000,-0.1610,297.310060,49.703041,13.652
3441784,K00976.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,52.569018670,5.4750000e-05,-5.4750000e-05,184.9712670,8.370000e-04,-8.370000e-04,1.1970,6.7080,-0.0130,6.75070,0.04980,-0.04980,2.6900e+04,1.740e+02,-1.740e+02,78.54,2.585e+01,-1.107e+01,737.0,,,69.62,67.51,-27.31,184.30,1,q1_q17_dr25_tce,7240.00,200.00,-343.00,4.178,0.072,-0.203,1.7170,0.5650,-0.2420,290.944370,38.538868,9.729
5820218,K01048.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,3.411758679,9.5640000e-06,-9.5640000e-06,133.1808600,2.240000e-03,-2.240000e-03,1.2130,12.1100,-0.0900,3.15800,0.11800,-0.11800,5.7060e+02,1.920e+01,-1.920e+01,14.71,1.420e+00,-2.120e+00,684.0,,,51.85,18.70,-18.94,35.60,1,q1_q17_dr25_tce,3995.00,126.00,-140.00,4.710,0.071,-0.044,0.5610,0.0540,-0.0810,298.991700,41.074989,15.258
5876368,K01049.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,0.525426427,4.2600000e-07,-4.2600000e-07,133.1879010,6.550000e-04,-6.550000e-04,0.1130,0.3570,-0.1130,1.08010,0.02580,-0.02580,3.2460e+02,6.600e+00,-6.600e+00,1.45,3.300e-01,-1.300e-01,2069.0,,,4349.62,2913.03,-1157.64,63.60,1,q1_q17_dr25_tce,5791.00,155.00,-173.00,4.575,0.038,-0.152,0.8020,0.1810,-0.0720,291.821810,41.112690,14.797
9048161,K00146.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,8.667822346,6.0200000e-06,-6.0200000e-06,137.3418410,5.720000e-04,-5.720000e-04,1.2760,0.3750,-0.1590,4.96580,0.02730,-0.02730,2.1219e+03,1.360e+01,-1.360e+01,67.37,1.641e+01,-3.046e+01,1303.0,,,681.39,505.26,-502.55,187.60,1,q1_q17_dr25_tce,6266.00,189.00,-207.00,3.923,0.443,-0.148,1.8890,0.4600,-0.8540,299.399720,45.316051,13.030
3235672,K01109.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,6.721078300,,,134.7775984,,,,,,7.46000,,,,,,,,,,,,,,,,,,,,,,,,,,,291.606900,38.348061,14.792
3120276,K01111.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,10.265476880,5.8870000e-05,-5.8870000e-05,136.4966300,4.750000e-03,-4.750000e-03,0.6900,0.2480,-0.4570,3.73300,0.15700,-0.15700,3.9960e+02,2.290e+01,-2.290e+01,1.81,5.000e-01,-1.500e-01,770.0,,,83.13,67.14,-21.50,20.10,1,q1_q17_dr25_tce,5699.00,152.00,-169.00,4.553,0.033,-0.187,0.8530,0.2350,-0.0730,292.279050,38.284531,15.212
3547091,K01177.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,3.305577989,7.1110000e-06,-7.1110000e-06,180.6815400,1.700000e-03,-1.700000e-03,1.1450,7.0900,-0.6560,2.59030,0.08490,-0.08490,1.7971e+04,5.380e+02,-5.380e+02,25.89,4.320e+00,-2.020e+00,1027.0,,,263.55,139.50,-64.68,39.60,1,q1_q17_dr25_tce,5534.00,163.00,-163.00,4.629,0.035,-0.112,0.7070,0.1180,-0.0550,292.078490,38.631481,15.537
